DocType: Workflow State,tag,
DocType: Workflow State,tags,
DocType: Top Bar Item,"target = ""_blank""",
DocType: Workflow State,tasks,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +96,text in document type,
DocType: Workflow State,text-height,
DocType: Workflow State,text-width,
DocType: Workflow State,th,
DocType: Workflow State,th-large,
DocType: Workflow State,th-list,
DocType: Workflow State,thumbs-down,
DocType: Workflow State,thumbs-up,
DocType: Workflow State,time,
DocType: Workflow State,tint,
apps/frappe/frappe/public/js/frappe/form/workflow.js +116,to,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +50,to filter values between 5 & 10,
DocType: Workflow State,trash,
apps/frappe/frappe/public/js/frappe/change_log.html +7,updated to {0},
DocType: Workflow State,upload,
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +161,use % as wildcard,
DocType: Workflow State,user,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,value,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +49,values and dates,
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +160,values separated by commas,
DocType: Workflow State,volume-down,
DocType: Workflow State,volume-off,
DocType: Workflow State,volume-up,
DocType: Workflow State,warning-sign,
DocType: Workflow State,wrench,
DocType: System Settings,yyyy-mm-dd,
DocType: Workflow State,zoom-in,
DocType: Workflow State,zoom-out,
apps/frappe/frappe/desk/page/applications/applications.py +81,{0} Installed,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +213,{0} List,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +140,{0} added,
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +21,{0} already unsubscribed,
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +31,{0} already unsubscribed for {1} {2},
apps/frappe/frappe/utils/data.py +519,{0} and {1},
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +46,{0} are currently viewing this document,
apps/frappe/frappe/templates/includes/comments/comments.py +48,{0} by {1},
apps/frappe/frappe/core/doctype/doctype/doctype.py +529,{0} cannot be set for Single types,
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +172,{0} comments,
apps/frappe/frappe/public/js/frappe/form/sidebar.js +62,{0} created this {1},
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +46,{0} days ago,
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +34,{0} does not exist in row {1},
apps/frappe/frappe/public/js/frappe/form/sidebar.js +59,{0} edited this {1},
apps/frappe/frappe/model/db_schema.py +333,"{0} field cannot be set as unique in {1}, as there are non-unique existing values",
apps/frappe/frappe/email/bulk.py +231,{0} has left the conversation in {1} {2},
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +44,{0} hours ago,
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +38,{0} in row {1} cannot have both URL and child items,
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +26,{0} is currently viewing this document,
apps/frappe/frappe/email/doctype/email_account/email_account.py +63,{0} is mandatory,
apps/frappe/frappe/utils/__init__.py +82,{0} is not a valid email id,
apps/frappe/frappe/public/js/frappe/list/list_permission_footer.html +12,{0} is not set,
apps/frappe/frappe/templates/generators/web_form.html +252,{0} is required,
apps/frappe/frappe/desk/reportview.py +69,{0} is saved,
apps/frappe/frappe/core/doctype/communication/feed.py +57,{0} logged in,
apps/frappe/frappe/templates/emails/mentioned_in_comment.html +2,{0} mentioned you in a comment in {1},
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +42,{0} minutes ago,
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +48,{0} months ago,
apps/frappe/frappe/utils/csvutils.py +123,{0} must be one of {1},
apps/frappe/frappe/model/base_document.py +410,{0} must be set first,
apps/frappe/frappe/model/base_document.py +332,{0} must be unique,
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +57,{0} not a valid State,
apps/frappe/frappe/model/rename_doc.py +100,{0} not allowed to be renamed,
apps/frappe/frappe/desk/page/activity/activity.js +247,{0} on {1},
apps/frappe/frappe/utils/data.py +516,{0} or {1},
apps/frappe/frappe/core/doctype/docshare/docshare.py +49,{0} shared this document with everyone,
apps/frappe/frappe/core/doctype/docshare/docshare.py +51,{0} shared this document with {1},
apps/frappe/frappe/core/doctype/docshare/docshare.py +58,{0} un-shared this document with {1},
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +104,{0} updated,
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +47,{0} weeks ago,
apps/frappe/frappe/desk/form/save.py +21,{0} {1} already exists,
apps/frappe/frappe/model/base_document.py +451,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""",
apps/frappe/frappe/utils/nestedset.py +235,{0} {1} cannot be a leaf node as it has children,
apps/frappe/frappe/model/rename_doc.py +91,"{0} {1} does not exist, select a new target to merge",
apps/frappe/frappe/permissions.py +328,{0} {1} not found,
apps/frappe/frappe/model/delete_doc.py +137,{0} {1}: Submitted Record cannot be deleted.,
apps/frappe/frappe/model/base_document.py +478,"{0}, Row {1}",
apps/frappe/frappe/model/base_document.py +483,"{0}: '{1}' will get truncated, as max characters allowed is {2}",
apps/frappe/frappe/core/doctype/doctype/doctype.py +510,{0}: Cannot set Amend without Cancel,
apps/frappe/frappe/core/doctype/doctype/doctype.py +535,{0}: Cannot set Assign Amend if not Submittable,
apps/frappe/frappe/core/doctype/doctype/doctype.py +533,{0}: Cannot set Assign Submit if not Submittable,
apps/frappe/frappe/core/doctype/doctype/doctype.py +505,{0}: Cannot set Cancel without Submit,
apps/frappe/frappe/core/doctype/doctype/doctype.py +512,{0}: Cannot set Import without Create,
apps/frappe/frappe/core/doctype/doctype/doctype.py +508,"{0}: Cannot set Submit, Cancel, Amend without Write",
apps/frappe/frappe/core/doctype/doctype/doctype.py +539,{0}: Cannot set import as {1} is not importable,
apps/frappe/frappe/core/doctype/doctype/doctype.py +469,{0}: No basic permissions set,
apps/frappe/frappe/core/doctype/doctype/doctype.py +486,"{0}: Only one rule allowed with the same Role, Level and {1}",
apps/frappe/frappe/core/doctype/doctype/doctype.py +498,{0}: Permission at level 0 must be set before higher levels are set,
apps/frappe/frappe/desk/like.py +84,{0}: {1} in {2},
apps/frappe/frappe/utils/boilerplate.py +239,{app_title},
apps/frappe/frappe/core/doctype/doctype/doctype.py +397,{{{0}}} is not a valid fieldname pattern. It should be {{field_name}}.,
